id,name,brand,category,price,embedding_text
53,Skechers Speed Spor Plus,Skechers,Spor Ayakkabı,3040.0,"Skechers Speed Spor Plus. Marka: Skechers. Kategori: Spor Ayakkabı. Skechers Speed Spor Plus, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: terletmeyen, kaymaz taban, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: terletmeyen, kaymaz taban, su geçirmez, hafif. Fiyat: 3040.0 TL. Sezon: kışlık. Renk: Kırmızı. Cinsiyet: kadın."
54,New Balance Comfort Spor Lite,New Balance,Spor Ayakkabı,2820.0,"New Balance Comfort Spor Lite. Marka: New Balance. Kategori: Spor Ayakkabı. New Balance Comfort Spor Lite, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: terletmeyen, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: terletmeyen, nefes alan. Fiyat: 2820.0 TL. Sezon: kışlık. Renk: Lacivert. Cinsiyet: erkek."
55,Adidas Comfort Spor Boost,Adidas,Spor Tişört,420.0,"Adidas Comfort Spor Boost. Marka: Adidas. Kategori: Spor Tişört. Adidas Comfort Spor Boost, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, nem emici. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hızlı kuruyan, nem emici. Fiyat: 420.0 TL. Sezon: 4 mevsim. Renk: Sarı. Cinsiyet: erkek."
57,Reebok Speed Spor Max,Reebok,Spor Şort,600.0,"Reebok Speed Spor Max. Marka: Reebok. Kategori: Spor Şort. Reebok Speed Spor Max, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, geniş kesim, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, geniş kesim, dar kesim, esnek bel. Fiyat: 600.0 TL. Sezon: yazlık. Renk: Mor. Cinsiyet: unisex."
58,Asics Pro Spor V2,Asics,Spor Şort,670.0,"Asics Pro Spor V2. Marka: Asics. Kategori: Spor Şort. Asics Pro Spor V2, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: esnek bel, dar kesim, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: esnek bel, dar kesim, geniş kesim, hafif, fermuarlı cep. Fiyat: 670.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: unisex."
59,Asics Speed Spor 3.0,Asics,Spor Ayakkabı,1020.0,"Asics Speed Spor 3.0. Marka: Asics. Kategori: Spor Ayakkabı. Asics Speed Spor 3.0, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, ortopedik, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, ortopedik, nefes alan, amortisörlü. Fiyat: 1020.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: unisex."
60,Asics Pro Spor 3.0,Asics,Spor Şort,620.0,"Asics Pro Spor 3.0. Marka: Asics. Kategori: Spor Şort. Asics Pro Spor 3.0, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: fermuarlı cep, dar kesim. Fiyat: 620.0 TL. Sezon: yazlık. Renk: Lacivert. Cinsiyet: erkek."
61,Under Armour Air Spor Max,Under Armour,Spor Şort,570.0,"Under Armour Air Spor Max. Marka: Under Armour. Kategori: Spor Şort. Under Armour Air Spor Max, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: esnek bel, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: esnek bel, fermuarlı cep. Fiyat: 570.0 TL. Sezon: yazlık. Renk: Siyah. Cinsiyet: unisex."
62,Asics Comfort Spor Lite,Asics,Spor Ayakkabı,3320.0,"Asics Comfort Spor Lite. Marka: Asics. Kategori: Spor Ayakkabı. Asics Comfort Spor Lite, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, terletmeyen, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: ortopedik, terletmeyen, hafif, yüksek taban, nefes alan. Fiyat: 3320.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: erkek."
63,Reebok Speed Spor Lite,Reebok,Spor Tişört,520.0,"Reebok Speed Spor Lite. Marka: Reebok. Kategori: Spor Tişört. Reebok Speed Spor Lite, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: reflektif bant, hafif, UV korumalı. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: reflektif bant, hafif, UV korumalı. Fiyat: 520.0 TL. Sezon: yazlık. Renk: Siyah. Cinsiyet: kadın."
64,Nike Pro Koşu V2,Nike,Koşu Ayakkabısı,3150.0,"Nike Pro Koşu V2. Marka: Nike. Kategori: Koşu Ayakkabısı. Nike Pro Koşu V2, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, geniş burun, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yüksek koşu verimi, geniş burun, hafif, yastıklı taban, karbon plaka. Fiyat: 3150.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: erkek."
65,Under Armour Pro Spor Lite,Under Armour,Spor Tişört,660.0,"Under Armour Pro Spor Lite. Marka: Under Armour. Kategori: Spor Tişört. Under Armour Pro Spor Lite, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, nem emici, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hızlı kuruyan, nem emici, hafif. Fiyat: 660.0 TL. Sezon: 4 mevsim. Renk: Lacivert. Cinsiyet: erkek."
66,Skechers Profesyonel Spor Plus,Skechers,Spor Tişört,530.0,"Skechers Profesyonel Spor Plus. Marka: Skechers. Kategori: Spor Tişört. Skechers Profesyonel Spor Plus, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, UV korumalı, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: antimikrobiyal, UV korumalı, hafif, nem emici, hızlı kuruyan. Fiyat: 530.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: kadın."
67,Skechers Air Spor Max,Skechers,Spor Ayakkabı,1740.0,"Skechers Air Spor Max. Marka: Skechers. Kategori: Spor Ayakkabı. Skechers Air Spor Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, ortopedik, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: kaymaz taban, ortopedik, yüksek taban. Fiyat: 1740.0 TL. Sezon: 4 mevsim. Renk: Siyah. Cinsiyet: erkek."
68,Asics Elite Spor Plus,Asics,Spor Şort,170.0,"Asics Elite Spor Plus. Marka: Asics. Kategori: Spor Şort. Asics Elite Spor Plus, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, geniş kesim, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, geniş kesim, esnek bel, hızlı kuruyan. Fiyat: 170.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: erkek."
69,Reebok Ultra Spor Max,Reebok,Spor Şort,670.0,"Reebok Ultra Spor Max. Marka: Reebok. Kategori: Spor Şort. Reebok Ultra Spor Max, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hızlı kuruyan, geniş kesim. Fiyat: 670.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: unisex."
70,New Balance Pro Spor Boost,New Balance,Spor Tişört,800.0,"New Balance Pro Spor Boost. Marka: New Balance. Kategori: Spor Tişört. New Balance Pro Spor Boost, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, hafif, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hızlı kuruyan, hafif, antimikrobiyal, reflektif bant, nem emici. Fiyat: 800.0 TL. Sezon: 4 mevsim. Renk: Mor. Cinsiyet: erkek."
74,Puma Air Koşu Lite,Puma,Koşu Ayakkabısı,2970.0,"Puma Air Koşu Lite. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Air Koşu Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, amortisörlü, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, amortisörlü, yastıklı taban, geniş burun, yüksek koşu verimi. Fiyat: 2970.0 TL. Sezon: 4 mevsim. Renk: Lacivert. Cinsiyet: erkek."
75,Adidas Profesyonel Koşu Boost,Adidas,Koşu Ayakkabısı,510.0,"Adidas Profesyonel Koşu Boost. Marka: Adidas. Kategori: Koşu Ayakkabısı. Adidas Profesyonel Koşu Boost, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, yüksek koşu verimi, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, yüksek koşu verimi, yastıklı taban, karbon plaka, hafif. Fiyat: 510.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: kadın."
76,Reebok Pro Spor 3.0,Reebok,Spor Ayakkabı,2640.0,"Reebok Pro Spor 3.0. Marka: Reebok. Kategori: Spor Ayakkabı. Reebok Pro Spor 3.0, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: kaymaz taban, nefes alan. Fiyat: 2640.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: kadın."
77,Skechers Comfort Koşu V2,Skechers,Koşu Ayakkabısı,700.0,"Skechers Comfort Koşu V2. Marka: Skechers. Kategori: Koşu Ayakkabısı. Skechers Comfort Koşu V2, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, geniş burun, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, geniş burun, nefes alan. Fiyat: 700.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: kadın."
78,Under Armour Pro Spor X,Under Armour,Spor Ayakkabı,1890.0,"Under Armour Pro Spor X. Marka: Under Armour. Kategori: Spor Ayakkabı. Under Armour Pro Spor X, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek taban, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, yüksek taban, kaymaz taban, amortisörlü. Fiyat: 1890.0 TL. Sezon: kışlık. Renk: Lacivert. Cinsiyet: kadın."
79,Under Armour Comfort Spor 3.0,Under Armour,Spor Ayakkabı,1420.0,"Under Armour Comfort Spor 3.0. Marka: Under Armour. Kategori: Spor Ayakkabı. Under Armour Comfort Spor 3.0, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, ortopedik, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, ortopedik, kaymaz taban, yüksek taban. Fiyat: 1420.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: unisex."
80,Puma Air Spor Max,Puma,Spor Ayakkabı,400.0,"Puma Air Spor Max. Marka: Puma. Kategori: Spor Ayakkabı. Puma Air Spor Max, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: terletmeyen, hafif, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: terletmeyen, hafif, amortisörlü, nefes alan, su geçirmez. Fiyat: 400.0 TL. Sezon: kışlık. Renk: Sarı. Cinsiyet: kadın."
81,Asics Ultra Spor X,Asics,Spor Şort,740.0,"Asics Ultra Spor X. Marka: Asics. Kategori: Spor Şort. Asics Ultra Spor X, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, fermuarlı cep. Fiyat: 740.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: unisex."
82,Skechers Ultra Spor Lite,Skechers,Spor Ayakkabı,2030.0,"Skechers Ultra Spor Lite. Marka: Skechers. Kategori: Spor Ayakkabı. Skechers Ultra Spor Lite, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, nefes alan, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, nefes alan, kaymaz taban, su geçirmez, ortopedik. Fiyat: 2030.0 TL. Sezon: 4 mevsim. Renk: Mor. Cinsiyet: erkek."
83,Columbia Speed Spor 3.0,Columbia,Spor Şort,470.0,"Columbia Speed Spor 3.0. Marka: Columbia. Kategori: Spor Şort. Columbia Speed Spor 3.0, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, fermuarlı cep, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş kesim, fermuarlı cep, esnek bel, hafif, dar kesim. Fiyat: 470.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: unisex."
84,Columbia Comfort Spor Max,Columbia,Spor Tişört,280.0,"Columbia Comfort Spor Max. Marka: Columbia. Kategori: Spor Tişört. Columbia Comfort Spor Max, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, hızlı kuruyan, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, hızlı kuruyan, elastik. Fiyat: 280.0 TL. Sezon: yazlık. Renk: Mor. Cinsiyet: erkek."
85,Salomon Speed Spor X,Salomon,Spor Şort,600.0,"Salomon Speed Spor X. Marka: Salomon. Kategori: Spor Şort. Salomon Speed Spor X, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, dar kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş kesim, dar kesim, fermuarlı cep. Fiyat: 600.0 TL. Sezon: yazlık. Renk: Sarı. Cinsiyet: unisex."
86,Salomon Elite Spor Max,Salomon,Spor Tişört,560.0,"Salomon Elite Spor Max. Marka: Salomon. Kategori: Spor Tişört. Salomon Elite Spor Max, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: elastik, antimikrobiyal. Fiyat: 560.0 TL. Sezon: 4 mevsim. Renk: Gri. Cinsiyet: unisex."
87,Skechers Elite Koşu V2,Skechers,Koşu Ayakkabısı,3920.0,"Skechers Elite Koşu V2. Marka: Skechers. Kategori: Koşu Ayakkabısı. Skechers Elite Koşu V2, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, karbon plaka, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, karbon plaka, hafif, yüksek koşu verimi. Fiyat: 3920.0 TL. Sezon: 4 mevsim. Renk: Lacivert. Cinsiyet: kadın."
88,Nike Pro Spor Plus,Nike,Spor Ayakkabı,3490.0,"Nike Pro Spor Plus. Marka: Nike. Kategori: Spor Ayakkabı. Nike Pro Spor Plus, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, nefes alan, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yüksek taban, nefes alan, hafif, su geçirmez, ortopedik. Fiyat: 3490.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: erkek."
89,Asics Elite Spor Max,Asics,Spor Ayakkabı,2740.0,"Asics Elite Spor Max. Marka: Asics. Kategori: Spor Ayakkabı. Asics Elite Spor Max, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, amortisörlü, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: ortopedik, amortisörlü, terletmeyen, kaymaz taban, yüksek taban. Fiyat: 2740.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: kadın."
90,Columbia Pro Koşu Boost,Columbia,Koşu Ayakkabısı,3010.0,"Columbia Pro Koşu Boost. Marka: Columbia. Kategori: Koşu Ayakkabısı. Columbia Pro Koşu Boost, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: karbon plaka, yastıklı taban. Fiyat: 3010.0 TL. Sezon: 4 mevsim. Renk: Mavi. Cinsiyet: kadın."
91,Puma Speed Koşu Max,Puma,Koşu Ayakkabısı,3830.0,"Puma Speed Koşu Max. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Speed Koşu Max, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, amortisörlü, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, amortisörlü, yüksek koşu verimi. Fiyat: 3830.0 TL. Sezon: yazlık. Renk: Sarı. Cinsiyet: kadın."
92,Nike Speed Spor Plus,Nike,Spor Şort,220.0,"Nike Speed Spor Plus. Marka: Nike. Kategori: Spor Şort. Nike Speed Spor Plus, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, geniş kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, geniş kesim, fermuarlı cep, hızlı kuruyan. Fiyat: 220.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: unisex."
